title,artist,streams
NEW MAGIC WAND,"Tyler, The Creator",31271278
make up,Ariana Grande,31253242
TELEFONO NUEVO,Bad Bunny,31249185
MODERN JAM,Travis Scott,31240124
this is me trying,Taylor Swift,31230172
Hurt You,The Weeknd,31217098
Paradise,George Ezra,31166401
Turks,NAV,31140972
Sugar Wraith,Post Malone,31116066
Often - Kygo Remix,The Weeknd,31099623
No Broken Hearts,Bebe Rexha,31042509
Still With You,Jung Kook,30997261
Drip,Cardi B,30963281
Peaches,Jack Black,30948128
Sigues Con El - Remix,Arcángel,30945042
MR. OCTOBER,Bad Bunny,30872249
Bamba,Luciano,30869679
One Night,Lil Yachty,30826162
TG4M,Zara Larsson,30770302
Enemies,Lauv,30706431
Gasoline,The Weeknd,30704933
Súbelo,Anuel AA,30693371
Pt. 2,Kanye West,30671290
Mistletoe And Holly - Remastered 1999,Frank Sinatra,30663170
KEKE,6ix9ine,30551337
Everybody,Logic,30540399
Baile do Bruxo,Tropa do Bruxo,30530725
IDGAF,BoyWithUke,30503365
Lights Down Low,MAX,30496406
N 2 Deep,Drake,30438924
Attention,Doja Cat,30425154
Get Lucky,Daft Punk,30320217
illicit affairs,Taylor Swift,30311105
Shameless,Camila Cabello,30269527
Run It Up,Lil Tjay,30266135
Immortal,J. Cole,30202141
Notice Me,Migos,30193632
Wonderful Christmastime - Remastered 2011 / Edited Version,Paul McCartney,30189185
‘tis the damn season,Taylor Swift,30159089
8 Letters,Why Don't We,30143110
Red Light Green Light,DaBaby,30130300
Silent Hill,Kendrick Lamar,30106392
New Romantics (Taylor's Version),Taylor Swift,30088436
sweetener,Ariana Grande,30058194
Blue & Grey,BTS,30040903
FML,Arizona Zervas,30033155
Drunk in Love,Beyoncé,30029871
Ella - Remix,Boza,29994734
Lo Mein,Lil Uzi Vert,29973164
I Mean It,G-Eazy,29924051
Come Get Her,Rae Sremmurd,29921087
Hot N*gga,Bobby Shmurda,29754801
"Hey Look Ma, I Made It",Panic! At The Disco,29740973
Family,The Chainsmokers,29693046
Pope Is a Rockstar,SALES,29672926
25/8,Bad Bunny,29651859
Walk,Kwabs,29651853
Next to Me,Otto Knows,29625299
AMERICA HAS A PROBLEM,Beyoncé,29541988
feel something,Bea Miller,29405741
Gone,ROSÉ,29402596
Boyfriend,Selena Gomez,29388660
Not Ok,Kygo,29377996
Just Us,DJ Khaled,29356244
Champions,Kanye West,29343865
Rap God,Eminem,29333093
Numbers,A Boogie Wit da Hoodie,29298333
Kids,OneRepublic,29264128
Best Day Of My Life,American Authors,29235706
Only You Freestyle,Headie One,29224111
Balanço da Rede,Matheus Fernandes,29210492
I Don't Belong In This Club,Why Don't We,29194083
BAD CON NICKY,Bad Bunny,29176228
True Colors,The Weeknd,29167763
Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition),Dominic Fike,29077728
No Shopping,French Montana,29068997
CENERE,Lazza,29065532
Summer Games,Drake,29064130
STOP TRYING TO BE GOD,Travis Scott,29028703
Baby,Amenazzy,29010937
Used To Love,Martin Garrix,29009903
betty,Taylor Swift,28962095
Normal,Eminem,28949634
Boom Clap,Charli XCX,28920805
Sandra’s Rose,Drake,28917178
So Close,NOTD,28905636
Tilidin,Capital Bra,28903609
Sail,AWOLNATION,28893955
Fly To My Room,BTS,28887843
Bright,Echosmith,28861004
Broken Arrows,Avicii,28853839
The Girl Is Mine feat. Destiny's Child & Brandy,99 Souls,28853741
LOCO,ITZY,28815789
4422,Drake,28797646
CYBERTRUCK,Bad Bunny,28743249
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,28729818
First Off,Future,28728227
Get Me,Justin Bieber,28682642
Over The Top,Smiley,28679201
Ego Death,Ty Dolla $ign,28643680
Big Shot,Kendrick Lamar,28625633
GANG GANG,Polo G,28599771
Fly Away,Tones And I,28593860
WFM,RealestK,28582136
Like To Be You feat. Julia Michaels,Shawn Mendes,28575246
Butterfly Doors,Lil Pump,28566176
Blue Tint,Drake,28543636
Parada Louca,Mari Fernandez,28522243
Why,Sabrina Carpenter,28517270
Fade,Kanye West,28489397
How Do I Make You Love Me?,The Weeknd,28477327
Dance To This,Troye Sivan,28476953
SIRENS,Travis Scott,28465120
Saved,Ty Dolla $ign,28401905
Feel No Ways,Drake,28393743
Unforgettable,Thomas Rhett,28365053
Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,sped up 8282,28354455
The Hanging Tree,James Newton Howard,28328565
Make No Sense,YoungBoy Never Broke Again,28324633
DONDE SE APRENDE A QUERER?,Mora,28244511
1985 - Intro to “The Fall Off”,J. Cole,28189429
FEARLESS,LE SSERAFIM,28188808
WANNABE,ITZY,28120896
Soy El Unico,Yahritza Y Su Esencia,28110049
Si La Calle Llama - Remix,Eladio Carrion,28075943
Lost In Japan - Remix,Shawn Mendes,28020450
Vibez,ZAYN,28010241
Enemy - from the series Arcane League of Legends,Imagine Dragons,27978657
ON (Feat. Sia),BTS,27934589
Let It Fly,Lil Wayne,27889593
Spicy,Ty Dolla $ign,27874770
Otra Noche Sin Ti,J Balvin,27860509
Small Talk,Katy Perry,27856402
Freaky Deaky,Tyga,27848805
Gimme Love,Joji,27828549
Casei Com a Putaria,Mc Paiva ZS,27799764
Hard Times,Paramore,27799526
Wow. - Remix,Post Malone,27796050
"Trava na Pose, Chama no Zoom, Dá um Close",DJ Patrick Muniz,27795300
Stepping Stone,Eminem,27793547
Let Somebody Go,Coldplay,27786158
Break the Rules,Charli XCX,27780640
Heartless,Diplo,27776329
You Owe Me,The Chainsmokers,27760938
I Really Want to Stay at Your House,Rosa Walton,27742228
Jorja Interlude,Drake,27732663
El Gavilán,Luis R Conriquez,27732363
Holiday,KSI,27722627
Me and Your Mama,Childish Gambino,27688837
San Lucas,Kevin Kaarl,27684319
Hardest To Love,The Weeknd,27674900
Wow Wow,Maria Becerra,27663444
Emergency,Icona Pop,27651546
Cash In Cash Out,Pharrell Williams,27612353
Show Me Love,Sam Feldt,27582852
WITHOUT YOU,The Kid LAROI,27573502
"People, Pt. 2",Agust D,27563061
Shake It Off (Taylor's Version),Taylor Swift,27562200
ACORDA PEDRINHO,Jovem Dionisio,27561444
She's Kinda Hot,5 Seconds of Summer,27557428
Me And My Broken Heart,Rixton,27553136
everytime,Ariana Grande,27549846
Miss You,southstar,27533068
Jolie nana,Aya Nakamura,27532885
Less Than Zero,The Weeknd,27469339
In the morning,ITZY,27431208
Reborn,KIDS SEE GHOSTS,27430610
Don't Come Out The House,Metro Boomin,27316677
I'm Gonna Show You Crazy,Bebe Rexha,27311692
off the table,Ariana Grande,27305333
Team,Iggy Azalea,27262702
Cruel,Snakehips,27258759
Billie Jean,Michael Jackson,27215597
Want You Back,5 Seconds of Summer,27205987
Careless Whisper,George Michael,27189362
After Dark,Drake,27154388
66,Lil Yachty,27152323
Wicked Wonderland,Tungevaag,27147403
Enchule,Rauw Alejandro,27133217
Prayer In C (Robin Schulz Remix) [Radio Edit],Lilly Wood and The Prick,27110152
I Love You,Axwell /\ Ingrosso,27088827
Está Cabrón Ser Yo,Bad Bunny,27017995
R.I.C.O.,Meek Mill,27004846
Layla,DJ Robin,26980317
Vermissen,Juju,26944177
Molhando o Volante,Jorge & Mateus,26942781
Tommy Lee,Tyla Yaweh,26927393
Do Not Disturb,Drake,26899006
Welcome to the Party,Diplo,26897467
Blessings,Big Sean,26894085
PERO TÚ,KAROL G,26842222
SAOKO,ROSALÍA,26840365
69,Nicky Jam,26796994
Paramedic!,SOB X RBE,26779571
Wieso tust Du dir das an?,Apache 207,26777248
DELRESTO (ECHOES),Travis Scott,26759497
Harleys In Hawaii,Katy Perry,26733744
Lost,Linkin Park,26596531
Dark Necessities,Red Hot Chili Peppers,26569503
MORE & MORE,TWICE,26517177
Hot Shower,Chance the Rapper,26510697
Raindrops (Insane) [with Travis Scott],Metro Boomin,26501209
Have Yourself A Merry Little Christmas - Remastered,Frank Sinatra,26497398
All Day,Kanye West,26496399
S-Class,Stray Kids,26484903
YaMeFui,Bizarrap,26447985
Have Yourself a Merry Little Christmas,Michael Bublé,26446169
Cherry Lady,Capital Bra,26441863
Nota de Repúdio - Ao Vivo,Gusttavo Lima,26345671
"Hey, Mickey!",Baby Tate,26335986
Sommergewitter,Pashanim,26325464
Trampoline,SHAED,26288833
Glitch,Taylor Swift,26288412
Promiscuous,Nelly Furtado,26263567
Explícito,Myke Towers,26231601
Christmas Tree,V,26224215
Seek & Destroy,SZA,26199622
Simple,Florida Georgia Line,26183746
Moonlight,Gaullin,26178542
Run,Joji,26168091
Thumbs,Sabrina Carpenter,26135250
The Take,Tory Lanez,26123083
Wild Flower,RM,26108329
Forever Yours - Avicii Tribute,Kygo,26087708
MODO TURBO,Luísa Sonza,26082580
Hours In Silence,Drake,26019841
Telepathy,BTS,25993754
Hard to Love,BLACKPINK,25974935
+Linda,Dalex,25959853
Clean (Taylor's Version),Taylor Swift,25959451
CAN'T SAY,Travis Scott,25933734
I Need Your Love,Shaggy,25913814
On Top Of The World,Imagine Dragons,25904982
pretty isn’t pretty,Olivia Rodrigo,25901986
i,Kendrick Lamar,25855924
Hablamos Mañana,Bad Bunny,25852372
Been You,Justin Bieber,25796907
Love Language,SZA,25757483
Body,Russ Millions,25751899
No Favors,Big Sean,25745484
All My Love,Cash Cash,25730209
FEAR.,Kendrick Lamar,25693493
Shots - Broiler Remix,Imagine Dragons,25689888
Bigger Than You,2 Chainz,25584478
Titanic,Juice WRLD,25581921
Tequila Shots,Kid Cudi,25557685
Call On Me - Ryan Riback Remix,Starley,25549380
MATHEMATICAL DISRESPECT,Lil Mabu,25548951
His & Hers,Internet Money,25544225
Believe What I Say,Kanye West,25543448
Levels,Nick Jonas,25517302
Better Than Revenge (Taylor's Version),Taylor Swift,25516405
This Christmas,Donny Hathaway,25488547
Drip Too Hard,Lil Baby,25379940
Photograph,J. Cole,25378158
Be Real,Kid Ink,25374235
Remember That Night?,Sara Kays,25358160
Culpables,Manuel Turizo,25326214
E-GIRLS ARE RUINING MY LIFE!,CORPSE,25313794
BILLY,6ix9ine,25259159
I Wish It Could Be Christmas Everyday,Wizzard,25253237
Everglow,Coldplay,25248421
Pipe Down,Drake,25221967
Love Runs Out,OneRepublic,25196399
Blastoff,Internet Money,25163127
"Residente: Bzrp Music Sessions, Vol. 49",Bizarrap,25147778
Lovezinho,Treyce,25147631
Think About You,Kygo,25131850
Buenas,Quevedo,25129712
Love$ick,Mura Masa,25117671
Karma,Taylor Swift,25108761
Hey Driver,Zach Bryan,25095983
I Do,Cardi B,25079295
Solitaires,Future,25076395
Coração Na Cama,Hugo & Guilherme,25021531
Stay High,Juice WRLD,25000085
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,24992874
Darkness,Eminem,24946841
Fame,Apache 207,24881543
Bad Energy,Juice WRLD,24878775
Sparks Fly (Taylor’s Version),Taylor Swift,24873472
Get Right Witcha,Migos,24848299
Divine Sorrow,Wyclef Jean,24825417
Rosa Pastel,Peso Pluma,24809172
CANGURO,WOS,24797584
Nobody Like U,4*TOWN (From Disney and Pixar’s Turning Red),24797303
GOD'S COUNTRY,Travis Scott,24783320
Somebody’s Problem,Morgan Wallen,24777527
The Right Song,Tiësto,24762653
"Young, Wild & Free",Snoop Dogg,24751944
Hukum - Thalaivar Alappara,Anirudh Ravichander,24695231
Tie Me Down,Gryffin,24693110
Hold Me While You Wait,Lewis Capaldi,24691119
Crazy Over You,BLACKPINK,24678365
Privilege,The Weeknd,24671721
Come Alive,Hugh Jackman,24638714
9 5 . s o u t h,J. Cole,24638101
Unstable,Justin Bieber,24625764
Wolke 10,MERO,24623140
Como Llora,Juanfran,24611965
GOD.,Kendrick Lamar,24599193
Strangers By Nature,Adele,24564461
Sleigh Ride,Ella Fitzgerald,24545488
Paper Rings,Taylor Swift,24522609
Death,Trippie Redd,24518507
Não Nasceu pra Namorar,MC Zaquin,24492868
Heatwave,Robin Schulz,24489436
Christmas Without You,Ava Max,24483612
La_Original.mp3,Emilia,24480561
Hotel,Montell Fish,24418606
Love To Hate Me,BLACKPINK,24397358
Want To,Dua Lipa,24364838
Count Me Out,Kendrick Lamar,24361797
just like magic,Ariana Grande,24341364
Merry Xmas Everybody,Slade,24318297
THat Part,ScHoolboy Q,24300534
Last Christmas,Ariana Grande,24282979
My Oasis,Sam Smith,24282141
Nothing New,Taylor Swift,24279791
End of the Day,One Direction,24277998
Blurred Lines,Robin Thicke,24250152
Chasing Fire,Lauv,24249107
That’s How You Feel,Drake,24241041
A&W,Lana Del Rey,24237747
R.I.P. SCREW,Travis Scott,24233145
Straightenin,Migos,24195306
Que Malo,Bad Bunny,24166325
Home To Mama,Justin Bieber,24150897
En El Radio Un Cochinero,Victor Cibrian,24115418
In Your Arms,Nico & Vinz,24093852
La Víctima,Xavi,24079200
Scared To Live,The Weeknd,24078627
Curve,Gucci Mane,24059132
Chance,Paulo Londra,24045757
In2,WSTRN,24041440
Boom Clap - Soundtrack Version,Charli XCX,24009038
Rush,Ayra Starr,24001809
Dear Reader,Taylor Swift,23985367
Overdrive,Post Malone,23965160
MORE,K/DA,23954074
mad woman,Taylor Swift,23936317
Calling My Spirit,Kodak Black,23935167
You All Over Me,Taylor Swift,23926807
NO BYSTANDERS,Travis Scott,23925616
Wrecked,Imagine Dragons,23904284
MI FAI IMPAZZIRE,BLANCO,23901235
Lilith,Halsey,23889738
Boys Like You,Who Is Fancy,23846848
Wish You Were Mine,Philip George,23821774
Loyal,PARTYNEXTDOOR,23809590
Is This Love - Remix,Bob Marley & The Wailers,23746201
Sexual Healing - Kygo Remix,Marvin Gaye,23743323
Cry Your Heart Out,Adele,23730056
Big Plans,Why Don't We,23726383
Kill Bill,SZA,23724071
The Way I Are (Dance with Somebody),Bebe Rexha,23646789
Airwaves,Pashanim,23600968
Wieder Lila,Samra,23586629
Desire,Calvin Harris,23576999
Genius,Sia,23576294
Better,ZAYN,23570507
Cartão Black,MC Caverinha,23562712
Light It Up,Marshmello,23532642
De Museo,Bad Bunny,23522718
To Be Loved,Adele,23511342
On God,Kanye West,23501479
Sangria Wine,Pharrell Williams,23496755
I THINK,"Tyler, The Creator",23492693
Feeling Myself,Nicki Minaj,23432470
Fútbol & Rumba,Anuel AA,23431444
Can You Feel My Heart,Bring Me The Horizon,23426172
Muñecas,TINI,23419257
Don’t Go,Skrillex,23395152
Sigue,J Balvin,23382361
Eat Your Young,Hozier,23376755
TIL FURTHER NOTICE,Travis Scott,23350307
Only One,Kanye West,23340278
Dancing in My Room,347aidan,23338384
Closed On Sunday,Kanye West,23313233
Bilmem Mi?,Sefo,23305420
Ne reviens pas,Gradur,23292291
Finesse,Drake,23270552
Celestial,Ed Sheeran,23250729
Not Letting Go,Tinie Tempah,23241176
Drama,aespa,23232528
Jaded,Drake,23223132
tolerate it,Taylor Swift,23217638
On Hold,The xx,23204237
LUMBERJACK,"Tyler, The Creator",23201085
Calling For You,Drake,23198867
MERCEDES CAROTA,Bad Bunny,23180877
Surtada - Remix Brega Funk,Dadá Boladão,23175546
En La De Ella,Jhayco,23167233
THUNDER Y LIGHTNING,Bad Bunny,23164520
Quero Ver é Me Esquecer,Os Barões Da Pisadinha,23139547
Obsessed With You,Central Cee,23138455
Myself,Post Malone,23133720
Alone Again,The Weeknd,23129641
Used,SZA,23109171
Rebota,Guaynaa,23104731
Sober,G-Eazy,23100127
All Night,Chance the Rapper,23095238
Hay Mi Dios,El Chacal,23091590
Won't Be Late,Swae Lee,23068287
Racks In The Middle,Nipsey Hussle,23040641
Undrunk,FLETCHER,23018004
Having Our Way,Migos,23017372
Se For Amor,João Gomes,22978463
Lie To Me,5 Seconds of Summer,22977632
Team,Lorde,22967415
Combatchy,Anitta,22904950
Sorry Not Sorry,Bryson Tiller,22889200
Heart Of Glass (Live from the iHeart Music Festival),Miley Cyrus,22888033
Marmalade,Macklemore,22872298
Jonah,Kanye West,22862650
Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,22850593
DENTRO DA HILUX,Luan Pereira,22837916
All I Want For Christmas Is You - Original Version,Mariah Carey,22816524
Ateo,C. Tangana,22802717
RAP DEVIL,Machine Gun Kelly,22799450
Amor Genuino,Ozuna,22783592
masquerade,siouxxie sixxsta,22768116
Good Guy,Eminem,22729458
MOONLIGHT SUNRISE,TWICE,22652196
Old Me,5 Seconds of Summer,22639086
Broke In A Minute,Tory Lanez,22637562
City of Gods,Fivio Foreign,22636945
Stay,BTS,22629160
Blueberry Eyes,MAX,22624476
Mary's Boy Child / Oh My Lord,Boney M.,22583883
From Now On,Hugh Jackman,22574546
IDK You Yet,Alexander 23,22570484
Cold December Night,Michael Bublé,22513582
7am On Bridle Path,Drake,22503496
Past Life,Trevor Daniel,22502171
BLOOD.,Kendrick Lamar,22500516
Cristina,Sebastian Yatra,22415712
Jealous - Remix,Nick Jonas,22408934
Ganjaman,Alfons,22384271
GRACIAS POR NADA,Bad Bunny,22371784
Una Vez,Bad Bunny,22366240
500 PS,Bonez MC,22362303
I Wanna Know,Alesso,22332065
Surrender,Natalie Taylor,22322213
We Cry Together,Kendrick Lamar,22289519
Not Shy,ITZY,22281325
I Wish You Would (Taylor's Version),Taylor Swift,22273519
You Gon’ Learn,Eminem,22261149
Getting Over You,Lauv,22248753
Whip It!,LunchMoney Lewis,22246486
Show Out,Kid Cudi,22210317
Love Tonight - David Guetta Remix Edit,Shouse,22200660
Wasted On You,Morgan Wallen,22171609
Baile no Morro,MC Tairon,22156899
Hallucinate,Dua Lipa,22153618
Nothing On You,Ed Sheeran,22132869
Bandido,Zé Felipe,22130507
GODS,League of Legends,22121359
CoCo,O.T. Genasis,22094918
Carry On,XXXTENTACION,22078038
Violent Crimes,Kanye West,22065965
What Am I,Why Don't We,22062387
Papi Chulo,Octavian,22060606
Dis-ease,BTS,22042721
LALALALA,Stray Kids,22012073
Baby,Quality Control,22006904
Só Não Divulga,Fernando & Sorocaba,21964026
Too Late,The Weeknd,21947191
Sober,Demi Lovato,21945232
Fragile,Kygo,21922667
Selah,Kanye West,21893363
Forever,Labrinth,21886352
IMY2,Drake,21871299
Feel Special,TWICE,21830592
Deja Vu,Post Malone,21825346
Christmas (Baby Please Come Home),Michael Bublé,21805682
Speak Now (Taylor's Version),Taylor Swift,21802114
For Youth,BTS,21797868
@ MEH,Playboi Carti,21774952
Bad Blood (Taylor's Version),Taylor Swift,21742220
Never Let Me Down,VIZE,21720519
Titanium,David Guetta,21717060
Diamonds Dancing,Drake,21712319
Off My Face,Justin Bieber,21709160
No New Friends,Sia,21687655
TE DESEO LO MEJOR,Bad Bunny,21673177
Homemade Dynamite,Lorde,21654354
Arigato,Julie Bergan,21648415
Enough Is Enough,Post Malone,21625260
El Clavo,Prince Royce,21621107
Bad Man (Smooth Criminal),Polo G,21584649
I Bet You Think About Me,Taylor Swift,21582172
I Knew You Were Trouble (Taylor's Version),Taylor Swift,21572702
When I Look At You,Miley Cyrus,21528356
The Happiest Girl,BLACKPINK,21440321
Better When You're Gone,David Guetta,21389971
DUCKWORTH.,Kendrick Lamar,21376814
Monëy so big,Yeat,21360368
My Blood,Twenty One Pilots,21352618
Bye Bye,Marshmello,21335800
epiphany,Taylor Swift,21309292
Daylight,Drake,21308126
Race My Mind,Drake,21307080
Jaded,Miley Cyrus,21306437
Melodien,Capital Bra,21305503
Goodbye,Feder,21285041
THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,21283286
Fountains,Drake,21240887
love nwantiti,CKay,21237693
Ela me Falou Que Quer Rave,MC Levin,21234384
Worldwide Steppers,Kendrick Lamar,21216657
Sax,Fleur East,21204555
WILD,Troye Sivan,21163626
SENTADÃO,PEDRO SAMPAIO,21102492
SORRY NOT SORRY,"Tyler, The Creator",21085521
I'm a Mess,Ed Sheeran,21074609
Frosty The Snowman,Ella Fitzgerald,21073756
Dear John (Taylor's Version),Taylor Swift,21068216
Ohne Dich,KASIMIR1441,21031449
Wouldn't Leave,Kanye West,21028429
WAKA,6ix9ine,21020571
Savior,Kendrick Lamar,20998320
The Other Side (from Trolls World Tour),SZA,20982707
That's A Rack,Lil Uzi Vert,20982159
Heaven and Hell,Kanye West,20980096
Me Arrepentí,Ak4:20,20945756
Jumpsuit,Twenty One Pilots,20945621
Peak,Drake,20944415
Doin' Time,Lana Del Rey,20938432
Auf & Ab,Montez,20934156
Stranger Things,Kygo,20916826
Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,20900548
Focus,Bazzi,20884227
She Knows,Ne-Yo,20874160
Ni Tú Ni Yo,Jennifer Lopez,20871885
Lay Low,Tiësto,20859202
eight(Prod.&Feat. SUGA of BTS),IU,20839933
Mourning,Post Malone,20835300
Ghostbusters,Ray Parker Jr.,20822138
Irresistible,Fall Out Boy,20820255
MÁS DE UNA CITA,Bad Bunny,20804462
One Thing At A Time,Morgan Wallen,20769410
Silly Watch,Lil Uzi Vert,20764196
Nothing Really Matters - Afrojack Remix,Mr. Probz,20755525
No Child Left Behind,Kanye West,20754175
INTRO,DaBaby,20744218
Coming Over,Dillon Francis,20724167
EVERY CHANCE I GET,DJ Khaled,20722825
Blind Heart,CAZZETTE,20716288
Love Me Less,MAX,20715847
blun7 a swishland,thasup,20697646
CANCIÓN CON YANDEL,Yandel,20686748
VOID,Melanie Martinez,20673640
Oxytocin,Billie Eilish,20669108
Nuestra Canción,Monsieur Periné,20665986
Unaccommodating,Eminem,20652019
Quizás,Rich Music LTD,20643988
Feels Like Summer,Childish Gambino,20642639
Solo Pienso En Ti,Paulo Londra,20617670
Mirrors,Justin Timberlake,20616302
All I Wanna Do,Martin Jensen,20590456
Ice Melts,Drake,20562467
Miss Americana & The Heartbreak Prince,Taylor Swift,20560966
How You Get The Girl (Taylor's Version),Taylor Swift,20502655
Tudo Ok,Thiaguinho MT,20490685
René,Residente,20475885
Make You Feel My Love,Adele,20448867
9,Drake,20445759
Make My Love Go,Jay Sean,20441297
The Sound Of Silence,Disturbed,20439629
Beautiful Now,Zedd,20425148
Chico,Luísa Sonza,20410949
Hair,Little Mix,20390612
People Pt.2,Agust D,20369088
Jimmy Choo,Fetty Wap,20352938
Here We Go… Again,The Weeknd,20349067
IDOL,BTS,20342559
I Know Places (Taylor's Version),Taylor Swift,20321369
Im Gonna Be,Post Malone,20316233
Eazy,The Game,20316169
Bad To You,Ariana Grande,20299137
Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",20298631
I Think He Knows,Taylor Swift,20293823
Blue World,Mac Miller,20288775
Hate You,Jung Kook,20255908
Best Friends,The Weeknd,20241292
CIRCUS MAXIMUS,Travis Scott,20203660
Treacherous Twins,Drake,20182810
Depression & Obsession,XXXTENTACION,20119642
Freedom,Pharrell Williams,20118460
Pong Dance,Vigiland,20095286
Wrecking Ball,Miley Cyrus,20079625
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,20067106
