title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,edm,rock,country,latin,kpop
Flooded,Lil Skies,1469798,6Ur6u4Ici7NYBiuGEEkNMP,https://i.scdn.co/image/ab67616d0000b273152113a8352cdf317dc5a6cb,https://p.scdn.co/mp3-preview/f50b2d6eaab012542e0e0147b035ecb19c681ee5?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/6Ur6u4Ici7NYBiuGEEkNMP,2019-03-01,7d3WFRME3vBY2cgoP38RDo,True,,,,,,
Stone Rolling,Rod Wave,1469347,6V74LEfuOKN9iz7YinOWpB,https://i.scdn.co/image/ab67616d0000b2738693303a558cd66d779d49f1,https://p.scdn.co/mp3-preview/6f3534456a2a1c37cf82eb89aa2267ceb81a858b?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/6V74LEfuOKN9iz7YinOWpB,2022-08-12,45TgXXqMDdF8BkjA83OM7z,True,,,,,,
Mmhmm,BigXthaPlug,1468895,1nQaTUDJ7Rc4yOvZmg9Ozr,https://i.scdn.co/image/ab67616d0000b2736f333e1c294f20a6cfd997d2,https://p.scdn.co/mp3-preview/2f0692571f94cf8573032998a3b9ae7e40d4eba5?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/1nQaTUDJ7Rc4yOvZmg9Ozr,2023-10-06,6qxpnaukVayrQn6ViNvu9I,True,,,,,,
My Dawg,Quality Control,1468643,6Y1puCmJnTZLsNFlglVaR0,https://i.scdn.co/image/ab67616d0000b2731d0a0b2866c0b86312928e89,https://p.scdn.co/mp3-preview/e34ca51072e92b2fd4807aeb07c2fe5716acb963?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/6Y1puCmJnTZLsNFlglVaR0,2017-12-08,6i392l38cR3uBPF0DbNs7S,True,,,,,,
Kraazy,Likybo,1468307,3s2Qd1rsWqbvOoxpFTRp8D,https://i.scdn.co/image/ab67616d0000b273d1a7266056739f304c1a6387,https://p.scdn.co/mp3-preview/e7a180f4b2e3389ba7649652b560a93bac11b352?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D,2017-07-14,16Nc36xAtNyQ7BMBcDsaLv,True,,,,,,
NASTY GIRL / ON CAMERA,Gunna,1467935,2f8y4CuG57UJEmkG3ujd0D,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,https://p.scdn.co/mp3-preview/9828ef0322430dfa9dbb012ed0f5d69f8b5ad349?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D,2020-05-22,2hlmm7s2ICUX0LVIhVFlZQ,True,,,,,,
Smoke,A Thousand Horses,1467142,0ZUnRmGiWEypcw14WjW109,https://i.scdn.co/image/ab67616d0000b273d2d1372e5d73f422f7469734,https://p.scdn.co/mp3-preview/2c239981866e18f2ba2622152a6dd5d84d72ecd8?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/0ZUnRmGiWEypcw14WjW109,2015-06-09,55RI2GNCfyXr0f14uIdhwd,,True,,True,True,,
good wife,Kacey Musgraves,1466965,64PsLB0bc1LJoZwogWO3ok,https://i.scdn.co/image/ab67616d0000b273df169fbe45f0e633cb725462,https://p.scdn.co/mp3-preview/4600bb7124088a25b606dd3c0508ec3f6c0ec2c3?cid=e06033cb82944a2fabf676f565716d87,47.0,https://open.spotify.com/track/64PsLB0bc1LJoZwogWO3ok,2021-09-10,70kkdajctXSbqSMJbQO424,,,,,True,,
die in california,Machine Gun Kelly,1466886,28ZGbkz2MDnpvHhSRQw4f1,https://i.scdn.co/image/ab67616d0000b273b4683d9ac3c5f14a71523c84,https://p.scdn.co/mp3-preview/6654be47638315a0c935ede1d8e7076235cb14b9?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/28ZGbkz2MDnpvHhSRQw4f1,2022-03-25,6TIYQ3jFPwQSRmorSezPxX,True,True,,,,,
All Night,Beyoncé,1466739,7oAuqs6akGnPU3Tb00ZmyM,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23,https://p.scdn.co/mp3-preview/c3d684516e0b11f1f76e4434b804e020de77fa99?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/7oAuqs6akGnPU3Tb00ZmyM,2016-04-23,6vWDO969PvNqNYHIOW5v0m,True,True,,,,,
I Got the Juice,Meek Mill,1465747,4S4w9cBe2mH9dODjhGQmZF,https://i.scdn.co/image/ab67616d0000b273fd31cd96c4ba94c40532cc34,https://p.scdn.co/mp3-preview/92ad691b8f2bf6ced92fb88b02c53750cea2dbed?cid=e06033cb82944a2fabf676f565716d87,43.0,https://open.spotify.com/track/4S4w9cBe2mH9dODjhGQmZF,2015-06-29,20sxb77xiYeusSH8cVdatc,True,True,,,,,
Everybody (Backstreet's Back),Backstreet Boys,1465697,7Jg65cOkLoiT7Q4vQqUvIG,https://i.scdn.co/image/ab67616d0000b273834101d847dd828e562cac04,https://p.scdn.co/mp3-preview/64ecdebfa63144acac2a3e401790f57cd9c7b18e?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/7Jg65cOkLoiT7Q4vQqUvIG,2023-05-19,5rSXSAkZ67PYJSvpUpkOr7,,True,True,,,,
Like Mike,Rich The Kid,1464726,4gJUBncw0XCMTBHneTjqGx,https://i.scdn.co/image/ab67616d0000b2738cca41a6d8d0cae2e9b15d14,https://p.scdn.co/mp3-preview/006115fe0b50c41864b87eda862d1bbc377017fc?cid=e06033cb82944a2fabf676f565716d87,42.0,https://open.spotify.com/track/4gJUBncw0XCMTBHneTjqGx,2019-03-22,1pPmIToKXyGdsCF6LmqLmI,True,,,,,,
Made Men,Migos,1463851,3XAWpSxJMPeIwxXc5g9en1,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,https://p.scdn.co/mp3-preview/ba1e4ac320067ab91032d0f8b23a4a9f878be6fd?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/3XAWpSxJMPeIwxXc5g9en1,2018-01-26,6oMuImdp5ZcFhWP0ESe6mG,True,True,,,,,
Nurse's Office,Melanie Martinez,1463314,4fRzunTZ51UC0oNwoVqiKB,https://i.scdn.co/image/ab67616d0000b2735945e0dce1af45d640cf06ea,https://p.scdn.co/mp3-preview/5e727e58f9ef0080f49de48e63717f7d6472f9aa?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/4fRzunTZ51UC0oNwoVqiKB,2019-09-06,63yrD80RY3RNEM2YDpUpO8,,True,True,,,,
I'm Yours,Jason Mraz,1462730,1EzrEOXmMH3G43AXT1y7pA,https://i.scdn.co/image/ab67616d0000b273125b1a330b6f6100ab19dbed,https://p.scdn.co/mp3-preview/0952568e496914bb61383588ac417ec70abefc1d?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA,2008-05-12,4phGZZrJZRo4ElhRtViYdl,,True,True,,,,
Poppin' Tags,Future,1461776,6vbafkvao6NErZDTjh2sYC,https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696,https://p.scdn.co/mp3-preview/4566730b609d649dfa2263192813c72df262d1fe?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/6vbafkvao6NErZDTjh2sYC,2017-06-30,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
UN PESO,J Balvin,1460445,7hynhxDoDpgMIV12JuVtNa,https://i.scdn.co/image/ab67616d0000b2734891d9b25d8919448388f3bb,https://p.scdn.co/mp3-preview/86afe2c661b3648be65273c628e1eb56ebc02ba3?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,2019-06-28,1vyhD5VmyZ7KMfW5gqLgo5,,,,,,True,
Love Drugs and Sex,A Boogie Wit da Hoodie,1460294,1Gno5IBUHh6vUKp4nxu2Yd,https://i.scdn.co/image/ab67616d0000b273dcfadea246002a5c0fd7b1b8,https://p.scdn.co/mp3-preview/1d21b37f301380cf3e5f4f20be95d3e9fbe34cf1?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/1Gno5IBUHh6vUKp4nxu2Yd,2018-12-21,31W5EY0aAly4Qieq6OFu6I,True,,,,,,
Trust,Jonas Brothers,1459316,5MoU7TaAvgBa8W0XVwXAd7,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597,https://p.scdn.co/mp3-preview/c3522d4ae0fc90514f894d3f5d8430272716f9c6?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/5MoU7TaAvgBa8W0XVwXAd7,2019-06-07,7gOdHgIoIKoe4i9Tta6qdD,,True,,,,,
Hotel,Kid Ink,1458532,4pkZ5gasUzIcPHx6v7pmes,https://i.scdn.co/image/ab67616d0000b273019559d84aa60a5320764b33,https://p.scdn.co/mp3-preview/1c8fc2be4e60b78aa8963145eddb162a71d1f306?cid=e06033cb82944a2fabf676f565716d87,44.0,https://open.spotify.com/track/4pkZ5gasUzIcPHx6v7pmes,2015-01-02,6KZDXtSj0SzGOV705nNeh3,True,True,,,,,
Like Woah,Logic,1458336,6bM3GKo47KVgvj3gHdWS0U,https://i.scdn.co/image/ab67616d0000b273f0f7649257d4b99460929ced,https://p.scdn.co/mp3-preview/de1667cbd1095207f9cd83161955b1ba5f1b135b?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/6bM3GKo47KVgvj3gHdWS0U,2015-11-13,4xRYI6VqpkE3UwrDrAZL8L,True,True,,,,,
Hard To Choose One,Future,1456821,66z5CuZkqkb18VhFTRwbZk,https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e,https://p.scdn.co/mp3-preview/7d32772e8a943ec02ed60bc9c9ecdbed4ef69d94?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/66z5CuZkqkb18VhFTRwbZk,2020-05-15,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
First Times,Ed Sheeran,1455966,5QYnNhTKsN3kE7OaqILA1U,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,https://p.scdn.co/mp3-preview/724ce68ab4107adea3d0cff67dbc4fec8542313c?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/5QYnNhTKsN3kE7OaqILA1U,2021-10-29,6eUKZXaKkcviH0Ku9w2n3V,,True,,,,,
Mortal Man,Kendrick Lamar,1455813,1WT11QmhZutciEv1NsHt1R,https://i.scdn.co/image/ab67616d0000b273cdb645498cd3d8a2db4d05e1,https://p.scdn.co/mp3-preview/a0cad6045fca14a435e4785711d867a1063c9010?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/1WT11QmhZutciEv1NsHt1R,2015-03-16,2YZyLoL8N0Wb9xBt1NhZWg,True,,,,,,
Nun id change,Yeat,1455427,00zk0uua6s2ifh0Nc3ppfW,https://i.scdn.co/image/ab67616d0000b2733f560650c583444498c214f0,https://p.scdn.co/mp3-preview/d1c7925c7ec93f2658c1d3132dbd9d5fd06451fd?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/00zk0uua6s2ifh0Nc3ppfW,2023-02-24,3qiHUAX7zY4Qnjx8TNUzVx,True,,,,,,
RIP Young,Isaiah Rashad,1455261,6BiCjPFN5rM9JPy5eP5mCs,https://i.scdn.co/image/ab67616d0000b273ac895ae149e004dcbb6367be,https://p.scdn.co/mp3-preview/090182e1c62bad97da0df06f25a93ab64ae9b7be?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/6BiCjPFN5rM9JPy5eP5mCs,2021-07-30,6aaMZ3fcfLv4tEbmY7bjRM,True,,,,,,
Intro: Singularity,BTS,1454942,5rNZsITjXf23iFkRA924FV,https://i.scdn.co/image/ab67616d0000b2738fbcf6544ff02a8959a81781,https://p.scdn.co/mp3-preview/3bd664aeb4ed931867e52eb2a97b45010bace750?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/5rNZsITjXf23iFkRA924FV,2018-05-18,3Nrfpe0tUJi4K4DXYWgMUX,,,,,,,True
Cayendo (Side A - Acoustic),Frank Ocean,1454789,72794Eag03xdy7TO0KNuid,https://i.scdn.co/image/ab67616d0000b27335d8be841e9f7f777fbca446,https://p.scdn.co/mp3-preview/f4bbff20e25e126179ed8161b9ac68228a2d7676?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/72794Eag03xdy7TO0KNuid,2020-04-03,2h93pZq0e7k5yf4dywlkpM,True,,,,,,
Beers On Me,Dierks Bentley,1454782,19ZzEzb4BVK1wVO4brrmZz,https://i.scdn.co/image/ab67616d0000b273a2dabe59b9c6dd89a9748ce4,https://p.scdn.co/mp3-preview/1225b61140338c7798245e96fee4861f53451416?cid=e06033cb82944a2fabf676f565716d87,70.0,https://open.spotify.com/track/19ZzEzb4BVK1wVO4brrmZz,2021-07-29,7x8nK0m0cP2ksQf0mjWdPS,,,,True,True,,
Trap Check,2 Chainz,1453577,21PYvZScoUng2OZNj21VTh,https://i.scdn.co/image/ab67616d0000b273c0c05243a846dda6c84607f9,https://p.scdn.co/mp3-preview/76c5b20e45579683f62da1fd71f66d951dee1996?cid=e06033cb82944a2fabf676f565716d87,40.0,https://open.spotify.com/track/21PYvZScoUng2OZNj21VTh,2017-06-16,17lzZA2AlOHwCwFALHttmp,True,True,,,,,
You Don’t Know Me,Summer Walker,1453470,7gpIj4wMeTKptFxetrNKzY,https://i.scdn.co/image/ab67616d0000b273cd4fbef085542cb698fd598c,https://p.scdn.co/mp3-preview/53a8cac7b3c860ff65319febf24a06cc64481649?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/7gpIj4wMeTKptFxetrNKzY,2021-11-05,57LYzLEk2LcFghVwuWbcuS,True,,,,,,
"Sugar, We're Goin Down",Fall Out Boy,1452048,2TfSHkHiFO4gRztVIkggkE,https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5,https://p.scdn.co/mp3-preview/3e6e92ee58d4a2ee201d722adbd00cf9e64b97e3?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/2TfSHkHiFO4gRztVIkggkE,2005-05-03,4UXqAaa6dQYAk18Lv7PEgX,,True,,True,,,
"Left, Right",Lil Tecca,1451725,3gOh1UDmnGWN4wrEcaulri,https://i.scdn.co/image/ab67616d0000b273bd69bbde4aeee723d6d08058,https://p.scdn.co/mp3-preview/748b5ffbba14985768869a452df014d50ed5d251?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/3gOh1UDmnGWN4wrEcaulri,2019-08-30,4Ga1P7PMIsmqEZqhYZQgDo,True,,,,,,
Dreams,Lil Wayne,1451516,7C9Yhom0eOTVIACJu4DBWo,https://i.scdn.co/image/ab67616d0000b2731fceb0586044165d23cb0197,https://p.scdn.co/mp3-preview/3eea5631738b9abb2243502e948580b70a030721?cid=e06033cb82944a2fabf676f565716d87,40.0,https://open.spotify.com/track/7C9Yhom0eOTVIACJu4DBWo,2020-01-31,55Aa2cqylxrFIXC767Z865,True,True,,,,,
"New Recording 12, Jan 3, 2020",Post Malone,1451281,0lmRKkc33g1N9fWW9nZPVc,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/1a28662c5cbd8cd3e8337b58dd96538d8d741a6a?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/0lmRKkc33g1N9fWW9nZPVc,2022-06-03,246dkjvS1zLTtiykXe5h60,True,True,,,,,
WHAT A DAY,"Tyler, The Creator",1450715,3v3gyQkwRQGwDUZ7V2q2lF,https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca,https://p.scdn.co/mp3-preview/2b1da60440d20c3c553f1ff10a007cc59c67302d?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/3v3gyQkwRQGwDUZ7V2q2lF,2023-03-31,4V8LLVI7PbaPR0K2TGSxFF,True,,,,,,
Stop Breathing,Playboi Carti,1448060,2lLG56qpLP3UbcLuzMvkWX,https://i.scdn.co/image/ab67616d0000b27398ea0e689c91f8fea726d9bb,https://p.scdn.co/mp3-preview/08083531f296db2384f87001172a1becca921e8d?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/2lLG56qpLP3UbcLuzMvkWX,2020-12-25,699OTQXzgjhIYAHMy9RyPD,True,,,,,,
5 Am in Toronto,Drake,1445111,0FnxK9FEAQyPJ284QcieNb,https://i.scdn.co/image/ab67616d0000b2739c1e02d4becb7c5bbca01e2a,https://p.scdn.co/mp3-preview/fad08b4b4c02497471ede4eb346960389759b37a?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/0FnxK9FEAQyPJ284QcieNb,2019-08-02,3TVXtAsR1Inumwj472S9r4,True,True,,,,,
Minnesota,Lil Yachty,1442600,4XkOcWt0C2JX1s2RXybosk,https://i.scdn.co/image/ab67616d0000b27314d1a203158bed18a4ea7375,https://p.scdn.co/mp3-preview/de29460197fa56ea5c49476f96d4d2568872ac9d?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/4XkOcWt0C2JX1s2RXybosk,2016-07-05,6icQOAFXDZKsumw3YXyusw,True,,,,,,
Work REMIX,A$AP Ferg,1442097,7xVLFuuYdAvcTfcP3IG3dS,https://i.scdn.co/image/ab67616d0000b273005ca921bdef6548d4f71b76,https://p.scdn.co/mp3-preview/451049d0cb429e502899cd0df0c3f473a029e7f9?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/7xVLFuuYdAvcTfcP3IG3dS,2013-08-19,5dHt1vcEm9qb8fCyLcB3HL,True,True,,,,,
No Flag,London On Da Track,1441294,1tyjWMMINb9S0YBynTvJ7s,https://i.scdn.co/image/ab67616d0000b273e38152f82a1814685713f67d,https://p.scdn.co/mp3-preview/18214b9d24a39b2ad1d0b233e990c4126f01ba5b?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/1tyjWMMINb9S0YBynTvJ7s,2017-08-24,5Nf5yishRW9Ye174sJISkg,True,,,,,,
Got Me,Dreamville,1439834,4nw0S8MtvcLSpXCS9M8ciL,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,https://p.scdn.co/mp3-preview/0ce48ca8f1b88a1af9a9cb3129d6a90744142c95?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/4nw0S8MtvcLSpXCS9M8ciL,2019-07-05,1iNqsUDUraNWrj00bqssQG,True,True,,,,,
Love's Train,Bruno Mars,1439636,5OMJqtqOSkwSuowzkQoBkx,https://i.scdn.co/image/ab67616d0000b273cc352392c0cb1f1baf406c83,https://p.scdn.co/mp3-preview/e50adfa353bde3d6ca0398925671e38274ea1026?cid=e06033cb82944a2fabf676f565716d87,0.0,https://open.spotify.com/track/5OMJqtqOSkwSuowzkQoBkx,2023-12-01,0du5cEVh5yTK9QJze8zA0C,,True,True,,,,
Déjà vu,TWENTY88,1439069,6amzJ3wmEDf7e5tHAndZmn,https://i.scdn.co/image/ab67616d0000b273c2f92edfc32f3f6979d8268c,https://p.scdn.co/mp3-preview/79c1ff1edfca1998232b49b4b5f9c1bce3544805?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/6amzJ3wmEDf7e5tHAndZmn,2016-04-01,6g8AmloI8egfrr3dm3SnUL,,,,,,,
Where It All Begins,Hunter Hayes,1438623,6eKCDYcMq3p3lKSInGxEkj,https://i.scdn.co/image/ab67616d0000b273cc097efc01eb8af77d8a95f6,https://p.scdn.co/mp3-preview/aac4b75ce0611e445c9248a520c9c33a67eb9f68?cid=e06033cb82944a2fabf676f565716d87,40.0,https://open.spotify.com/track/6eKCDYcMq3p3lKSInGxEkj,2015-11-05,7H6dkUChT5EoOQtUVMg4cN,,,,True,True,,
Cheeseburger In Paradise,Jimmy Buffett,1438554,6VeZ970uI0Yi6sjBgyFBrp,https://i.scdn.co/image/ab67616d0000b273b065002ec760593ec9dbe305,https://p.scdn.co/mp3-preview/fd863b8bae1547e1ec0b3abfd8557d846af22b13?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/6VeZ970uI0Yi6sjBgyFBrp,1978-01-01,28AyklUmMECPwdfo8NEsV0,,,,True,,,
Siempre Pendientes,Peso Pluma,1437784,3gfSH9aYZbyGjdmbeoWliw,https://i.scdn.co/image/ab67616d0000b273093a2563368d844b2a91306f,https://p.scdn.co/mp3-preview/a43a3240dc48220677a99b0158d37480795da95c?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/3gfSH9aYZbyGjdmbeoWliw,2022-08-15,12GqGscKJx3aE4t07u7eVZ,,,,,,,
CUDDLE MY WRIST,Future,1436270,5UVNjOSh27encRBqTpBWup,https://i.scdn.co/image/ab67616d0000b273c64062196630be5cee367ee8,https://p.scdn.co/mp3-preview/6e417bf8844abab00304a9b5b77290e7d92fa6cd?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/5UVNjOSh27encRBqTpBWup,2018-07-06,1RyvyyTE3xzB2ZywiAwp0i,True,,,,,,
Classic,Meek Mill,1434867,6emZxtfjGssHVoUvo0qhhS,https://i.scdn.co/image/ab67616d0000b273fd31cd96c4ba94c40532cc34,https://p.scdn.co/mp3-preview/8ce33699980e8e144dd27a5d09d4c3409717fb48?cid=e06033cb82944a2fabf676f565716d87,45.0,https://open.spotify.com/track/6emZxtfjGssHVoUvo0qhhS,2015-06-29,20sxb77xiYeusSH8cVdatc,True,True,,,,,
Carry Me Away,John Mayer,1434094,4Szq4dulKN9bOvLRW6uMdZ,https://i.scdn.co/image/ab67616d0000b273779063301154e835a91a35e0,https://p.scdn.co/mp3-preview/d1713cca32f9a417f6281f3b045e49016de9be4c?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/4Szq4dulKN9bOvLRW6uMdZ,2021-07-16,0hEurMDQu99nJRq8pTxO14,,,,,,,
Finish Line,Trippie Redd,1433366,0CZmXXPW1wDWZHLKhVhXkx,https://i.scdn.co/image/ab67616d0000b2733552d176c46bba8463024495,https://p.scdn.co/mp3-preview/bc0df4bf545abd2f3fb671064795b50005331143?cid=e06033cb82944a2fabf676f565716d87,47.0,https://open.spotify.com/track/0CZmXXPW1wDWZHLKhVhXkx,2021-08-20,6Xgp2XMz1fhVYe7i6yNAax,True,,,,,,
Why Would I Stop?,Big Sean,1432751,46hDiH4YvAWXE04GskkIHS,https://i.scdn.co/image/ab67616d0000b273b1b3fdd23be4c158d4d2c32f,https://p.scdn.co/mp3-preview/8031ac686c688892bad32b4d75f9a19c82b2bdf4?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/46hDiH4YvAWXE04GskkIHS,2020-09-04,0c173mlxpT3dSFRgMO8XPh,True,True,,,,,
Blue Collar Boys,Luke Combs,1432504,0wovagMoJqtU8LUvDQnewu,https://i.scdn.co/image/ab67616d0000b273429d8ec28f865acf2a927c2d,https://p.scdn.co/mp3-preview/3063a6859edea43c2520434fb06986218992cdc4?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/0wovagMoJqtU8LUvDQnewu,2019-11-08,718COspgdWOnwOFpJHRZHS,,,,,True,,
Machine,Imagine Dragons,1431448,4uGY9CqDtGtaTTLg1cgsWD,https://i.scdn.co/image/ab67616d0000b273da6f73a25f4c79d0e6b4a8bd,https://p.scdn.co/mp3-preview/a9880db0fb2c1ca369defb4ce967a52e5d6f3c3d?cid=e06033cb82944a2fabf676f565716d87,65.0,https://open.spotify.com/track/4uGY9CqDtGtaTTLg1cgsWD,2018-11-09,53XhwfbYqKCa1cC15pYq2q,,True,,True,,,
Not Even Ghosts Are This Empty,$uicideboy$,1431406,7rzNKooM3JrKVT40fR22HI,https://i.scdn.co/image/ab67616d0000b2739ae2d5f3220065aaf33ad145,https://p.scdn.co/mp3-preview/0a542ed3413846a0677f0a4f63501d6f916be0d2?cid=e06033cb82944a2fabf676f565716d87,79.0,https://open.spotify.com/track/7rzNKooM3JrKVT40fR22HI,2023-08-11,1VPmR4DJC1PlOtd0IADAO0,True,,,,,,
I Gotta Feeling,Black Eyed Peas,1430945,2H1047e0oMSj10dgp7p2VG,https://i.scdn.co/image/ab67616d0000b273382514f0114ba8f4a16d5db4,https://p.scdn.co/mp3-preview/b3398fc473e546c85e965482e7b908342c46b7b2?cid=e06033cb82944a2fabf676f565716d87,77.0,https://open.spotify.com/track/2H1047e0oMSj10dgp7p2VG,2009-01-01,1yxSLGMDHlW21z4YXirZDS,True,True,True,,,,
Denver,Jack Harlow,1429974,5r30gHLxvhp60XMc5TIIMh,https://i.scdn.co/image/ab67616d0000b273ef51095309fee985f2bc6987,https://p.scdn.co/mp3-preview/8e76cf1648e47d27e3057473f63b3c0278ef85f2?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/5r30gHLxvhp60XMc5TIIMh,2023-04-28,2LIk90788K0zvyj2JJVwkJ,True,True,,,,,
What Christmas Means to Me,John Legend,1429666,4hnzXzE7JiU5QAZFF9OUsI,https://i.scdn.co/image/ab67616d0000b2738f948a5ae6aff8fd9f800d70,https://p.scdn.co/mp3-preview/466fb0ff8180197b2cc17d26d7e519078a5742aa?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/4hnzXzE7JiU5QAZFF9OUsI,2018-10-26,5y2Xq6xcjJb2jVM54GHK3t,,True,,,,,
Pluto Projector,Rex Orange County,1428466,4EWBhKf1fOFnyMtUzACXEc,https://i.scdn.co/image/ab67616d0000b273733e6d7818eef87d20df86b5,https://p.scdn.co/mp3-preview/de98b7525eaa0120bf0cf147888e81f75017a76a?cid=e06033cb82944a2fabf676f565716d87,80.0,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc,2019-10-25,7pbDxGE6nQSZVfiFdq9lOL,,True,,,,,
Castle,Eminem,1425833,0lc70Jh2s1iOMuv9XIEhFy,https://i.scdn.co/image/ab67616d0000b273dee6b58d35215322626b5701,https://p.scdn.co/mp3-preview/ac8bf6f104ae8bbde7f559b7627735c8b2f2f449?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/0lc70Jh2s1iOMuv9XIEhFy,2017-12-15,7dGJo4pcD2V6oG8kP0tJRR,True,,,,,,
Luxury,Jon Bellion,1423994,5CgFGKdTn8R5dXGEPEX6Gm,https://i.scdn.co/image/ab67616d0000b27312388a3d3a11600641476f89,https://p.scdn.co/mp3-preview/ecbdc91aca4176b2d5c5625ac0247d3fefcb0fe5?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/5CgFGKdTn8R5dXGEPEX6Gm,2014-09-23,50JJSqHUf2RQ9xsHs0KMHg,True,True,,,,,
4 Phones,Rich The Kid,1423265,2uev0LUP98t1npGu4GkaVT,https://i.scdn.co/image/ab67616d0000b2738cca41a6d8d0cae2e9b15d14,https://p.scdn.co/mp3-preview/70ef23922c12f697013ff3753b7b6fd1047affd7?cid=e06033cb82944a2fabf676f565716d87,40.0,https://open.spotify.com/track/2uev0LUP98t1npGu4GkaVT,2019-03-22,1pPmIToKXyGdsCF6LmqLmI,True,,,,,,
